#disease_state	mutant p53	mutant p53	mutant p53	mutant p53	mutant p53	mutant p53
Probesets	GSM79144	GSM79118	GSM79147	GSM79241	GSM79122	GSM79227
212228_s_at	8.900425	8.946954	9.330299	8.775236	9.641751	9.632522
212229_s_at	8.386185	8.226673	8.048066	8.911381	8.437343	8.640867
212230_at	8.790289	8.777669	9.321702	9.037043	8.724174	8.616296
212231_at	8.082242	7.85987	7.833143	8.458243	8.136876	7.859842
212232_at	8.305037	8.683708	8.885673	9.049739	8.689966	8.908038
212233_at	8.700461	8.665674	8.103412	8.575991	8.711629	7.359796
212234_at	7.87554	8.083218	7.936574	8.364547	8.259611	8.05324
212235_at	7.822556	8.016461	7.807555	7.87738	8.70477	7.713624
212236_x_at	9.333905	7.380016	10.051418	7.189907	11.683256	10.494402
212237_at	8.001798	7.903316	8.182686	8.053955	8.349135	8.231293
212238_at	7.071885	7.11164	7.364276	6.918593	7.492798	7.148748
212239_at	8.425486	9.277161	8.964831	8.031021	7.691908	7.96876
212240_s_at	8.353921	9.455258	10.513199	8.618983	8.18913	8.985294
212241_at	5.912304	5.932236	6.130483	5.846252	5.615517	6.149232
212242_at	8.874281	8.925325	10.663263	8.045928	10.067452	8.963284
212243_at	7.003022	6.810316	7.255368	7.0398	6.644536	7.412514
212244_at	7.735072	8.061501	8.31653	8.123964	7.854558	7.961545
212245_at	7.957249	7.904498	8.926089	8.091324	8.794525	8.243828
212246_at	6.226933	6.238951	6.535781	6.16615	5.753194	6.394563
212247_at	6.455588	7.204736	7.281619	7.418099	7.682757	7.814067
212248_at	9.036629	9.674115	9.270918	10.497716	8.94739	10.356938
212249_at	5.398705	6.004906	6.244142	5.514514	5.136642	6.09143
212250_at	8.52057	9.100775	9.289956	9.990474	9.688857	10.095519
212251_at	10.626767	10.692169	10.488641	11.772715	10.871361	11.091807
212252_at	8.093196	7.543316	7.294376	7.95178	8.273071	7.850026
212253_x_at	8.047042	7.581018	7.517442	7.4269	7.293461	7.406755
212254_s_at	9.557594	8.269431	8.48345	8.509675	8.206133	8.156065
212255_s_at	8.077304	8.145471	9.132394	7.315312	9.167153	8.607208
212256_at	8.855298	9.007691	7.702404	8.155933	7.721846	6.79838
212257_s_at	6.431576	7.105266	6.829941	6.913214	6.926515	7.820675
212258_s_at	5.980756	5.647936	5.58948	5.558781	5.666905	5.474189
212259_s_at	7.749594	8.070979	7.985818	7.771812	7.868695	7.529721
212260_at	7.600207	7.522105	7.937936	7.345233	7.533678	7.720265
212261_at	8.684324	8.847763	8.669267	8.867556	8.857652	8.577902
212262_at	7.607242	7.797868	8.678944	7.640617	8.510441	8.584324
212263_at	8.483962	8.718665	9.585739	8.619243	9.43442	9.163996
212264_s_at	7.114247	8.162544	9.371175	8.126988	7.65602	8.116164
212265_at	8.476418	8.947882	10.256015	8.902911	9.626256	9.661742
212266_s_at	10.480585	10.595593	9.952696	10.269826	10.178931	10.212718
212267_at	7.335386	8.534702	8.753013	8.533937	8.069236	7.826928
212268_at	8.670447	8.349066	8.679085	8.178065	8.502021	8.550056
212269_s_at	7.815604	8.177121	8.02777	8.530363	7.720991	8.036299
212270_x_at	11.719071	11.592906	11.769734	12.30864	12.120199	12.827339
212271_at	7.518858	7.496832	8.510381	7.866692	7.760939	8.176111
212272_at	5.636863	5.53258	5.696646	5.569481	5.838172	6.281617
212273_x_at	13.072344	13.203064	13.500509	12.797329	13.440313	12.977304
212274_at	9.198287	8.109789	9.167265	8.284624	9.338588	9.314926
212275_s_at	7.366779	7.462437	7.325134	7.497113	7.589083	7.224306
212276_at	8.287992	7.312066	8.54927	7.651267	8.999065	8.911933
212277_at	7.245639	7.112639	7.822207	7.649297	7.522171	8.116241
212278_x_at	5.635832	5.489284	5.68242	5.780247	5.597067	5.559591
212279_at	8.91637	8.457445	8.006413	9.764136	8.686689	8.67814
212280_x_at	8.550807	8.643559	8.69109	8.942535	9.041263	8.702733
212281_s_at	8.032586	7.455888	7.477436	8.764408	7.845167	7.984547
212282_at	8.669238	8.117027	8.325017	9.459624	8.66665	8.741027
212283_at	6.489163	6.467653	6.238813	6.274076	6.339578	6.689102
212284_x_at	13.349257	13.125968	13.255238	13.161284	13.336735	12.801436
212285_s_at	9.547371	9.740104	9.808415	9.16526	9.79625	9.136012
212286_at	6.987835	7.638873	7.36997	8.115833	6.326979	7.474399
212287_at	9.354695	8.95299	8.923586	9.53148	9.213515	9.151192
212288_at	8.56946	8.690647	9.358651	8.538229	8.338604	9.533762
212289_at	6.594907	7.127431	6.708396	7.815059	6.501704	6.863642
212290_at	7.648728	7.290888	7.131322	8.256188	8.610957	7.207448
212291_at	7.00868	7.125138	6.972961	7.73663	7.161779	7.15081
212292_at	6.832008	6.438365	6.307919	6.739992	6.608426	6.68265
212293_at	7.536623	7.876091	8.367326	7.826147	8.414282	8.123825
212294_at	9.391176	10.046996	10.379901	9.188729	9.441549	9.60475
212295_s_at	9.483169	8.919449	8.508832	10.511105	10.767545	9.054567
212296_at	9.979611	10.074474	10.644464	10.128335	10.253421	10.255289
212297_at	7.276887	8.543333	8.421884	8.18002	8.617942	8.132994
212298_at	7.808651	7.718495	8.069687	7.474847	7.492793	6.699889
212299_at	8.753795	8.609827	8.703854	8.755812	8.552981	8.024926
212300_at	7.77999	8.155599	8.224705	7.913339	8.158548	7.568527
212301_at	7.828921	8.046506	7.947635	7.969456	7.99596	7.717903
212302_at	7.151301	7.368367	7.630159	7.817155	7.595359	7.307872
212303_x_at	8.379389	8.159819	8.301759	8.353369	8.22828	8.261217
212305_s_at	9.213757	9.102697	8.679913	8.349813	8.184887	8.100091
212306_at	6.328011	6.564198	6.887261	6.849497	6.523062	7.62485
212307_s_at	6.796332	9.021794	7.355851	8.620011	7.717773	7.989274
212308_at	4.378516	4.725161	4.635519	4.865103	5.051973	5.039788
212309_at	6.958355	7.254963	7.214666	7.363467	7.186101	7.687362
212310_at	7.545872	7.17933	6.591819	6.612976	6.820789	6.520034
212311_at	7.340675	7.469631	7.132101	6.958319	6.891396	7.167226
212312_at	7.974366	8.440594	7.810129	8.142797	7.780996	7.765889
212313_at	8.05283	8.279925	7.919045	8.933036	7.871069	7.537358
212314_at	7.854112	7.732401	7.907779	7.740945	8.110618	8.140597
212315_s_at	6.827324	6.639829	6.256925	6.934246	6.59995	6.915158
212316_at	7.048759	6.690393	6.318409	7.216524	6.957442	7.374689
212317_at	7.904582	8.187274	7.928458	8.328594	8.601302	7.91411
212318_at	8.685256	8.976939	9.119566	9.43164	9.802986	8.655696
212319_at	7.519449	7.291705	6.568989	7.634054	7.23735	6.551306
212320_at	10.12742	10.577071	11.538417	10.783741	10.846118	10.475474
212321_at	7.693658	8.309812	8.460418	8.217662	8.406732	7.653441
212322_at	8.146625	8.44479	8.846026	9.06554	8.509915	8.094837
212323_s_at	7.825889	7.83429	7.964502	8.09788	7.786739	7.895563
212324_s_at	6.965833	7.056835	7.397272	7.088985	6.824767	7.299544
212325_at	6.724257	7.313689	7.946338	5.074719	6.155711	6.968703
212326_at	7.617967	7.547788	7.546108	7.635623	7.670581	7.584996
212327_at	8.618048	9.359564	8.817853	7.469956	8.291344	8.166307
212328_at	8.372393	8.974628	8.280623	6.996426	7.698338	7.669204
212329_at	8.028251	8.489149	8.166699	8.911802	8.636886	8.201711
212330_at	7.92667	8.767563	10.034492	8.555818	9.946479	10.268368
212331_at	8.329595	8.826628	8.821406	8.62687	8.608928	8.412564
212332_at	6.645149	6.648919	6.551101	6.931172	6.326613	6.766321
212333_at	8.395318	8.287138	9.228992	8.362038	9.009349	9.174525
212334_at	9.493798	9.866925	9.565685	9.679419	9.459223	9.141767
212335_at	6.878783	7.090445	7.630647	6.994703	6.571161	7.574727
212336_at	6.276473	7.823238	7.134673	7.059693	7.701046	6.420131
212337_at	8.794804	8.936421	8.630809	8.878252	8.299076	10.094089
212338_at	7.159092	6.572894	6.69403	7.080347	6.474936	5.849705
212339_at	7.173055	8.114918	7.534179	7.73131	8.140151	7.218994
212340_at	7.639061	8.236142	8.485031	7.682695	7.933731	7.775445
212341_at	8.376322	9.311803	9.37528	9.38365	9.161812	8.933861
212342_at	6.939741	7.994067	7.865205	7.566517	7.563822	7.577004
212343_at	7.366389	8.13784	7.666157	8.0962	7.596555	7.689885
212344_at	8.671956	9.583263	8.52638	8.979193	8.557489	8.348845
212345_s_at	8.922833	9.287781	10.01719	9.593024	10.86501	9.665804
212346_s_at	8.190968	7.991862	7.688587	7.999645	8.107851	7.426408
212347_x_at	7.221248	7.436576	7.215614	7.51058	7.616899	6.9921
212348_s_at	8.17825	8.288325	9.158475	8.15418	8.876138	8.467329
212349_at	5.696064	6.404098	6.104548	6.274082	5.864154	5.685028
212350_at	7.800266	8.11775	8.748448	8.169689	8.125812	8.314123
212351_at	7.873987	9.161363	8.163791	8.424935	8.800658	7.964361
212352_s_at	9.797158	9.90983	10.254745	10.744132	10.12079	10.069513
212353_at	10.254593	10.543321	9.639883	10.203064	10.152609	9.673976
212354_at	10.005352	10.638064	9.987656	10.251786	10.215878	9.50177
212355_at	7.617316	7.476256	7.75365	8.126679	7.884536	7.427782
212356_at	8.448776	8.134251	8.093958	8.373551	8.902902	8.200767
212357_at	7.468793	7.765922	7.351767	7.829238	7.769834	7.296686
212358_at	8.882656	8.440125	8.316165	8.459215	8.730764	8.19952
212359_s_at	8.554926	9.005785	9.172137	9.147043	9.182985	8.211218
212360_at	7.935739	8.310754	8.758276	8.544028	8.697004	8.295616
212361_s_at	8.565364	8.093925	7.939127	8.716302	9.130194	8.494838
212362_at	6.096145	5.978129	5.811961	6.039074	5.976409	6.221186
212363_x_at	12.657709	12.599451	12.901976	13.28484	12.789442	13.007371
212364_at	8.395516	7.867555	8.023346	7.643274	7.485513	8.018742
212365_at	8.88988	8.160925	8.510602	8.124474	8.162663	8.931419
212366_at	4.953782	4.940124	5.579531	4.649353	5.273121	5.520358
212367_at	7.028956	7.324206	7.490049	7.58655	7.340131	7.856811
212368_at	8.655079	8.28875	8.696794	8.133069	8.671269	8.65082
212369_at	8.597582	8.518187	8.203297	8.539781	9.126921	8.120212
212370_x_at	8.398799	9.000912	9.50349	9.498343	9.267793	8.899943
212371_at	8.556678	9.260679	10.553354	8.859364	10.052388	9.630837
212372_at	8.790186	9.155446	9.626148	9.476202	9.367294	9.549122
212373_at	4.869746	4.956428	5.461434	5.037788	4.967223	5.517567
212374_at	6.154781	6.117907	5.845416	5.788889	5.924033	6.404536
212375_at	7.7675	7.813539	7.603547	8.329426	7.967927	7.956956
212376_s_at	7.696374	7.375888	7.601901	7.545801	7.472485	7.476721
212377_s_at	8.633235	8.817008	9.797465	8.732578	9.305514	9.073263
212378_at	7.28305	7.646355	8.072069	7.705484	8.78499	8.648509
212379_at	7.847968	7.884671	7.817688	7.711771	8.40382	8.341847
212380_at	7.859542	8.427801	8.194502	8.43854	7.912308	7.941149
212381_at	4.347959	5.013709	4.965408	4.778625	4.90634	4.826108
212382_at	7.829642	7.55384	7.713304	8.560382	7.33493	6.572504
212383_at	8.553347	8.990279	8.349547	9.233295	8.882654	8.409506
212384_at	6.7402	6.098483	5.454914	6.576569	6.119684	5.815917
212385_at	7.589414	7.600017	7.16929	7.823318	7.244475	6.810601
212386_at	9.568071	9.941827	9.498083	9.870956	9.462836	8.634344
212387_at	8.130564	8.607371	8.434434	8.816964	8.251427	7.295211
212388_at	7.34713	7.741887	7.844611	7.949376	7.474756	7.53616
212389_at	5.497886	5.287291	5.220944	5.403971	5.35857	5.489592
212390_at	7.725679	7.701902	7.837276	7.821143	7.785113	8.038116
212391_x_at	12.841339	12.53664	12.676926	12.814126	12.978222	13.222466
212392_s_at	5.10889	5.225488	5.923302	5.362336	5.133317	6.292182
212393_at	6.574768	6.516282	6.26735	6.530064	6.905844	6.852717
212394_at	6.574823	6.443012	6.498618	6.340277	6.52909	6.275697
212395_s_at	6.949796	6.923932	7.144389	6.860317	6.675318	6.711318
212396_s_at	7.898411	7.770666	8.91478	7.413665	7.510264	8.447165
212397_at	7.569196	8.068905	9.618106	7.836752	8.565888	9.628187
212398_at	6.867121	7.107333	8.151536	6.883538	7.1355	8.479761
212399_s_at	8.974072	8.881601	9.448348	9.231047	9.408723	9.602476
212400_at	8.363245	8.840977	8.976672	9.024001	8.425085	8.513662
212401_s_at	7.825807	8.056729	8.852312	7.975418	8.279464	8.388903
212402_at	7.589162	7.822641	8.388112	7.796828	8.424479	7.739274
212403_at	7.923853	8.216939	7.789202	8.461405	8.227125	8.178779
212404_s_at	5.370415	5.417125	5.199151	5.163454	5.294272	5.67443
212405_s_at	7.683407	7.935863	8.753482	7.850638	8.139813	8.699349
212406_s_at	9.500451	9.011753	8.553862	8.871777	9.11622	8.704995
212407_at	7.710195	7.72286	8.554734	7.840558	8.302639	8.825969
212408_at	9.26725	9.976839	9.788697	9.531691	9.645413	9.428268
212409_s_at	6.68756	7.226865	7.467112	6.853408	6.657547	7.506972
212410_at	8.084825	8.947481	8.688899	9.52373	9.172535	8.353978
212411_at	8.385233	8.470448	8.944894	8.704995	8.963068	7.976459
212412_at	11.173248	10.043174	10.574953	9.790977	10.410398	9.819072
212413_at	6.070498	6.295722	7.548929	6.524671	6.451186	6.281375
212414_s_at	7.628557	8.368226	9.753112	8.41224	8.190436	8.363429
212415_at	6.850465	7.901322	7.799414	7.587261	6.809579	7.601166
212416_at	8.81931	9.650053	9.065054	9.676106	9.052804	8.645643
212417_at	6.736023	7.009155	6.572744	7.917223	5.873021	6.483301
212418_at	8.066351	8.572928	8.960151	8.339284	9.554682	8.387984
212419_at	8.94143	8.805357	8.401715	8.862905	8.563922	7.994823
212420_at	8.871034	8.777107	8.733498	9.376527	8.911934	8.46282
212421_at	5.955083	6.074078	5.855122	6.649197	6.356221	6.192562
212422_at	7.038915	7.389485	7.29571	7.78636	7.558621	7.377723
212423_at	8.739439	8.474994	8.079778	8.541633	8.324133	7.399016
212424_at	7.620921	7.919159	7.885541	8.32149	8.085009	7.755836
212425_at	5.202668	5.371879	5.01467	5.519422	5.523719	5.139583
212426_s_at	10.523534	10.585257	10.748577	10.460804	10.847808	10.247267
212427_at	4.992879	5.162666	5.028645	5.282308	5.587673	5.428019
212428_at	7.871243	8.053262	8.94715	7.860952	7.987118	8.671327
212429_s_at	9.345881	8.830137	9.373641	9.261069	9.748331	9.252453
212430_at	7.660156	7.813539	7.681078	7.382829	8.038896	7.716727
212431_at	8.667455	8.640025	8.245754	8.614699	8.266298	8.229014
212432_at	7.873986	8.445837	8.326457	8.270427	7.775033	8.149024
212433_x_at	11.861723	12.341171	11.92904	12.543063	12.697504	12.554929
212434_at	7.753257	8.096851	7.971089	8.205405	8.025839	7.702227
212435_at	7.887269	8.531353	8.594816	8.697176	9.015745	8.193653
212436_at	7.25904	7.363036	7.699269	7.683296	7.929796	8.099956
212437_at	6.512973	6.137685	6.15561	6.289827	5.842031	5.498727
212438_at	7.5666	7.687444	8.174773	7.658902	7.490403	7.909574
212439_at	7.839169	7.973266	7.803129	8.193197	8.175817	7.690558
212440_at	8.726299	8.508541	9.109975	8.665173	8.45964	8.569835
212441_at	8.950355	8.782197	7.690396	8.87463	7.951391	7.203245
212442_s_at	9.905453	9.802955	9.442649	10.413314	7.788872	9.590798
212443_at	6.715743	7.073005	6.689867	7.529695	7.05498	6.787487
212444_at	8.247617	9.764264	7.893701	9.896304	9.002372	7.740843
212445_s_at	6.968282	6.880048	7.275838	6.647989	7.487527	8.301136
212446_s_at	7.773019	8.171179	7.2239	8.402518	5.75321	7.397367
212447_at	8.930467	9.225333	9.194135	8.84702	9.634464	8.845529
212448_at	7.097526	6.984689	6.839122	6.810915	7.269569	6.829527
212449_s_at	8.854182	9.1084	9.734508	9.715188	9.619321	9.432372
212450_at	7.64753	7.619283	7.905329	7.591841	7.384487	6.866939
212451_at	7.660968	6.671228	7.092068	7.648643	6.488206	6.492388
212452_x_at	7.956723	7.581679	7.270464	8.113494	7.296481	6.971682
212453_at	7.39577	8.328212	8.859787	8.30892	7.944656	7.434212
212454_x_at	9.343598	9.634768	9.785784	9.867054	9.299387	9.03864
212455_at	9.55906	9.629773	9.697528	9.562103	9.272241	9.224173
212456_at	8.930034	8.447853	8.53837	8.809622	9.050914	8.327157
212457_at	8.452883	8.888936	9.26494	8.816507	8.844815	8.635938
212458_at	9.173853	8.325068	7.461928	8.285308	6.777971	6.878288
212459_x_at	7.102054	8.259668	8.135289	8.018376	8.67452	7.771343
212460_at	8.339987	8.21775	8.532622	8.169712	8.136541	8.148173
212461_at	9.826937	9.728464	9.372332	10.969868	10.321842	10.301533
212462_at	8.60166	9.01368	8.691427	9.276477	8.865752	7.476711
212463_at	8.759505	8.434764	9.449671	8.467533	8.981389	8.345733
212464_s_at	12.662469	12.7247	13.025536	12.609069	12.749809	12.465898
212465_at	8.549563	8.7361	8.445601	9.25619	8.420579	8.273364
212466_at	5.111866	4.939457	4.84497	4.83597	4.906787	4.948414
212467_at	7.779713	8.508542	8.878102	7.008706	8.127426	7.715005
212468_at	6.310516	5.280563	5.607577	6.488464	5.315624	5.426802
212469_at	8.329002	8.055497	8.07681	8.146086	8.046309	7.693806
212470_at	8.466629	7.675913	8.822294	8.329003	7.587329	8.490265
212471_at	5.579148	5.494759	6.070455	5.231186	5.084434	5.845845
212472_at	9.066244	8.885044	8.260912	9.01365	9.104536	8.251037
212473_s_at	10.102712	9.557049	9.237538	9.739583	10.122561	9.208515
212474_at	8.784437	9.211808	8.651133	8.234653	8.402151	8.085041
212475_at	7.017421	6.706081	6.664341	6.519437	6.624307	6.757358
212476_at	7.58322	8.156486	8.60981	7.347105	8.194508	7.567661
212477_at	4.072655	3.900855	3.888861	3.975405	4.009637	3.910677
212478_at	6.370995	6.063483	6.122782	6.44949	6.428487	6.294203
212479_s_at	6.827418	7.048684	7.381195	6.883867	7.36715	7.575603
212480_at	7.78712	7.704845	7.803798	8.750929	7.704599	7.51951
212481_s_at	7.750317	7.860176	8.172628	7.527225	8.823746	8.68999
212482_at	7.606283	7.739423	7.512276	8.240271	8.709249	7.778806
212483_at	8.076609	7.741637	7.788728	7.972807	7.901592	7.208233
212484_at	8.541635	8.900558	8.964884	8.739537	9.424908	8.784131
212485_at	7.605244	7.934094	8.428422	8.193874	8.273648	8.239084
212486_s_at	5.680078	5.43809	5.461321	5.649952	5.378678	5.193438
212487_at	8.638932	8.332917	8.389502	9.000368	8.356842	8.226725
212488_at	10.79233	11.131239	10.942425	10.686956	10.884542	9.59231
212489_at	8.953576	9.57496	9.364277	9.054887	9.150748	8.151553
212490_at	5.429623	5.565471	5.618805	5.538652	5.381119	5.383377
212491_s_at	7.682357	8.17806	8.22429	7.711559	7.850896	7.675786
212492_s_at	8.769118	9.448999	8.113244	10.500391	7.975519	8.604662
212493_s_at	8.364099	8.914311	9.071678	9.156464	8.898096	8.903284
212494_at	8.897663	7.908875	7.53043	8.01118	8.18358	7.184499
212495_at	7.403058	7.957261	6.855133	8.491182	7.559336	7.541197
212496_s_at	8.69865	9.651701	8.354948	10.13078	8.466396	8.870915
212497_at	6.844172	6.640178	6.673089	6.762703	6.76448	6.880393
212498_at	9.523703	10.015313	9.498377	10.129638	9.654583	9.566451
212499_s_at	6.523585	6.891053	7.297575	6.934964	6.824534	7.147666
212500_at	7.045609	7.507158	7.082827	7.550333	7.526245	7.27953
212501_at	10.604601	11.331116	12.085975	10.834585	11.688139	12.175521
212502_at	6.799333	7.642031	7.484702	7.998253	7.707446	7.602636
212503_s_at	8.011589	7.745341	8.291212	8.279549	7.544014	7.682945
212504_at	8.511527	8.255969	8.344889	8.523596	8.194947	8.521591
212505_s_at	8.85481	8.885132	8.61919	8.493332	9.308445	8.224051
212506_at	9.451181	9.861214	10.059022	9.545261	9.864978	9.968827
212507_at	8.203003	8.026213	8.468388	8.061239	7.81104	8.316155
212508_at	7.795065	7.780084	7.037649	8.247055	7.750834	7.078701
212509_s_at	10.14416	10.139962	10.665777	10.689873	10.526654	10.538159
212510_at	8.603367	8.45439	8.07411	8.705518	7.89717	9.410893
212511_at	6.748346	7.417064	7.382449	6.87061	7.355195	6.93245
212512_s_at	7.876884	7.262247	8.167336	8.706467	8.147806	7.738948
212513_s_at	8.544948	9.061805	9.15062	8.911396	8.469087	8.556243
212514_x_at	6.708498	7.372309	8.022209	6.954815	7.013589	7.971515
212515_s_at	7.638757	8.255145	8.588766	7.828317	7.92745	8.60888
212516_at	7.524159	7.53684	7.60817	7.857376	7.687709	7.38262
212517_at	7.102644	7.126855	7.403862	7.685814	7.004568	7.206058
212518_at	8.497953	8.565369	8.428464	8.346115	8.450023	8.145806
212519_at	9.368658	9.981815	10.602439	10.061395	10.068412	10.608355
212520_s_at	9.187915	8.075515	8.99064	9.709823	8.229165	8.413645
212521_s_at	7.78175	7.201564	7.493091	7.630298	7.57449	7.850681
212522_at	7.54786	7.070971	7.745216	7.660629	7.561056	7.97922
212523_s_at	6.052725	6.267049	6.523537	6.660922	6.6202	6.206142
212524_x_at	6.025742	5.726025	5.832016	5.782819	5.99832	5.756053
212525_s_at	6.106031	5.853309	6.294792	6.198608	6.016473	6.286237
212526_at	6.54064	6.867037	7.355702	6.269773	7.444587	7.290341
212527_at	7.748196	8.127072	7.898698	8.266001	7.823252	8.835147
212528_at	7.336939	7.710591	7.507327	7.616387	7.715901	7.983676
212529_at	7.277671	7.652322	7.373679	8.055277	6.963799	7.473088
212530_at	8.591852	8.90692	9.763506	9.026216	9.70964	8.868355
212531_at	8.233051	6.351891	11.636465	6.200213	7.478873	6.012882
212532_s_at	8.09268	8.242559	8.369236	8.209033	7.963862	8.503567
212533_at	8.331554	8.15438	9.804122	8.937455	8.765088	9.503666
212534_at	8.868542	9.317636	8.64206	8.584	8.727297	9.457152
212535_at	8.461958	8.634579	8.584771	8.670218	8.72535	8.478702
212536_at	5.842022	5.54522	6.264462	5.442801	6.853406	5.911607
212537_x_at	11.605771	11.560612	11.805688	12.324207	12.170216	12.917658
